vehicle_id,title,description,availability,state_of_vehicle,price,url,image,make,model,year,body_style,mileage.unit,mileage.value,address.addr1,address.city,address.region,address.postal_code,address.country
203368,2026 Kenworth T680,"2026 Kenworth T680, 76"" Mid-Roof, X15, 500hp, 12 Speed AMT",AVAILABLE,USED,196493.00 USD,https://www.palmertrucks.com/truck-details/category-Sleeper/make-Kenworth/model-T680/vin-1XKYD49X5TJ203368/,https://d8lxo54bt1xl7.cloudfront.net/prd/203368/068Ux00000OnG7ZIAV,Kenworth,T680,2026,TRUCK,MI,244,3535 Coliseum Blvd W,Fort Wayne,IN,46808,United States
203367,2026 Kenworth T880,"2026 Kenworth T880, Day Cab, X15, 13 Speed Manual, Dual Exhaust",AVAILABLE,NEW,174245.00 USD,https://www.palmertrucks.com/truck-details/category-Day-Cab/make-Kenworth/model-T880/vin-1XKZD49X6TR203367/,https://d8lxo54bt1xl7.cloudfront.net/prd/203367/068Ux00000Ozd3TIAR,Kenworth,T880,2026,TRUCK,MI,0,3535 Coliseum Blvd W,Fort Wayne,IN,46808,United States
204660,2026 Kenworth T880,"2026 Kenworth T880, Day Cab, X15, 500hp, 12 Speed AMT",AVAILABLE,USED,179951.00 USD,https://www.palmertrucks.com/truck-details/category-Day-Cab/make-Kenworth/model-T880/vin-1XKZD49X9TR204660/,https://d8lxo54bt1xl7.cloudfront.net/prd/204660/068Ux00000On85FIAR,Kenworth,T880,2026,TRUCK,MI,8,3535 Coliseum Blvd W,Fort Wayne,IN,46808,United States
204040,2026 Kenworth T880,"2026 Kenworth T880 Heavy Haul Day Cab, X15 565hp, 18 Speed, 23K Pusher, Dual Exhaust",AVAILABLE,USED,216336.00 USD,https://www.palmertrucks.com/truck-details/category-Day-Cab/make-Kenworth/model-T880/vin-1XKZP4TX1TR204040/,https://d8lxo54bt1xl7.cloudfront.net/prd/204040/068Ux00000QEtLrIAL,Kenworth,T880,2026,TRUCK,MI,2400,3535 Coliseum Blvd W,Fort Wayne,IN,46808,United States
206568,2026 Kenworth T680,"2026 Kenworth T680, 76"" Mid Roof, X15, 12 Speed AMT, Fridge, Double Bunk - 5yr/500k engine and after treatment extended warranty included,  Fridge, Double Bunk",AVAILABLE,USED,183450.00 USD,https://www.palmertrucks.com/truck-details/category-Sleeper/make-Kenworth/model-T680/vin-1XKYD49X6TJ206568/,https://d8lxo54bt1xl7.cloudfront.net/prd/206568/068Ux00000O0uHSIAZ,Kenworth,T680,2026,TRUCK,MI,230,3535 Coliseum Blvd W,Fort Wayne,IN,46808,United States
210956,2026 Kenworth T680,"2026 Kenworth T680, 76"" High-Roof, X15, 12 Speed AMT",AVAILABLE,USED,181853.00 USD,https://www.palmertrucks.com/truck-details/category-Sleeper/make-Kenworth/model-T680/vin-1XKYD49X2TJ210956/,https://d8lxo54bt1xl7.cloudfront.net/prd/210956/068Ux00000Obc5LIAR,Kenworth,T680,2026,TRUCK,MI,222,3535 Coliseum Blvd W,Fort Wayne,IN,46808,United States
207510,2026 Kenworth W990,"2026 Kenworth W990, Day Cab, X15, 525hp, 18 Speed AMT",AVAILABLE,USED,190197.00 USD,https://www.palmertrucks.com/truck-details/category-Day-Cab/make-Kenworth/model-W990/vin-1XK1D49X0TJ207510/,https://d8lxo54bt1xl7.cloudfront.net/prd/207510/068Ux00000P0YPvIAN,Kenworth,W990,2026,TRUCK,MI,264,3535 Coliseum Blvd W,Fort Wayne,IN,46808,United States
193718,2026 Kenworth T680,"2026 Kenworth T680, Single Axle Day Cab, MX13, 12 Speed",AVAILABLE,NEW,163500.00 USD,https://www.palmertrucks.com/truck-details/category-Day-Cab/make-Kenworth/model-T680/vin-1XKYAP8X4TJ193718/,https://d8lxo54bt1xl7.cloudfront.net/prd/193718/068Ux00000SA7kzIAD,Kenworth,T680,2026,TRUCK,MI,0,65 Partnership Way,Cincinnati,OH,45241,United States
193719,2026 Kenworth T880,"2026 Kenworth T880, Day Cab, MX13, 455hp, 12 Speed AMT",AVAILABLE,USED,167330.00 USD,https://www.palmertrucks.com/truck-details/category-Day-Cab/make-Kenworth/model-T880/vin-1XKZDP9X3TJ193719/,https://d8lxo54bt1xl7.cloudfront.net/prd/193719/068Ux00000OSOD5IAP,Kenworth,T880,2026,TRUCK,MI,110,65 Partnership Way,Cincinnati,OH,45241,United States
193720,2026 Kenworth T880,"2026 Kenworth T880 Day Cab, MX13, 455hp, 12 Speed AMT",AVAILABLE,USED,167330.00 USD,https://www.palmertrucks.com/truck-details/category-Day-Cab/make-Kenworth/model-T880/vin-1XKZDP9XXTJ193720/,https://d8lxo54bt1xl7.cloudfront.net/prd/193720/068Ux00000Pj4nXIAR,Kenworth,T880,2026,TRUCK,MI,111,65 Partnership Way,Cincinnati,OH,45241,United States
194034,2026 Kenworth W900,"2026 Kenworth W900L, 62"" Aerocab Flattop, X15, 13 Speed Manual",AVAILABLE,USED,215695.00 USD,https://www.palmertrucks.com/truck-details/category-Sleeper/make-Kenworth/model-W900/vin-1XKWD49X5TR194034/,https://d8lxo54bt1xl7.cloudfront.net/prd/194034/068Ux00000QTFxaIAH,Kenworth,W900,2026,TRUCK,MI,146,7740 Center Point 70 Blvd.,Dayton,OH,45424,United States
193843,2026 Kenworth T880,"2026 Kenworth T880 Day Cab, X15, Allison Auto",AVAILABLE,USED,199285.00 USD,https://www.palmertrucks.com/truck-details/category-Day-Cab/make-Kenworth/model-T880/vin-1XKZD49X6TJ193843/,https://d8lxo54bt1xl7.cloudfront.net/prd/193843/068Ux00000SEY50IAH,Kenworth,T880,2026,TRUCK,MI,93,7740 Center Point 70 Blvd.,Dayton,OH,45424,United States
193924,2026 Kenworth T680,"2026 Kenworth T680, 76"" HR, X15, 12 Speed AMT",AVAILABLE,USED,194000.00 USD,https://www.palmertrucks.com/truck-details/category-Sleeper/make-Kenworth/model-T680/vin-1XKYD49X1TJ193924/,https://d8lxo54bt1xl7.cloudfront.net/prd/193924/068Ux00000Tg4g6IAB,Kenworth,T680,2026,TRUCK,MI,120,7740 Center Point 70 Blvd.,Dayton,OH,45424,United States
193848,2026 Kenworth T880,"2026 Kenworth T880 Day Cab, MX13, 12 Speed AMT",AVAILABLE,USED,176500.00 USD,https://www.palmertrucks.com/truck-details/category-Day-Cab/make-Kenworth/model-T880/vin-1XKZDP9X3TJ193848/,https://d8lxo54bt1xl7.cloudfront.net/prd/193848/068Ux00000SEVSCIA5,Kenworth,T880,2026,TRUCK,MI,93,7740 Center Point 70 Blvd.,Dayton,OH,45424,United States
193846,2026 Kenworth T880,"2026 Kenworth T880, Cab & Chassis for Six Axle Dump, MX13, Allison Auto",AVAILABLE,USED,273000.00 USD,https://www.palmertrucks.com/truck-details/category-Cab-&-Chassis/make-Kenworth/model-T880/vin-1NKZXPTX7TJ193846/,https://d8lxo54bt1xl7.cloudfront.net/prd/193846/068Ux00000SEla1IAD,Kenworth,T880,2026,TRUCK,MI,95,7740 Center Point 70 Blvd.,Dayton,OH,45424,United States
193845,2026 Kenworth T680,"2026 Kenworth T880, 40"" FT, MX13, 510hp, 18 Speed Manual, Dual Exhaust",AVAILABLE,USED,181085.00 USD,https://www.palmertrucks.com/truck-details/category-Sleeper/make-Kenworth/model-T680/vin-1XKYDP9X3TJ193845/,https://d8lxo54bt1xl7.cloudfront.net/prd/193845/068Ux00000SEBRjIAP,Kenworth,T680,2026,TRUCK,MI,97,7740 Center Point 70 Blvd.,Dayton,OH,45424,United States
193877,2026 Kenworth T880,"2026 Kenworth T880, Cab & Chassis for 6 Axle Dump, MX13, 510hp, Allison Auto",AVAILABLE,USED,275000.00 USD,https://www.palmertrucks.com/truck-details/category-Cab-&-Chassis/make-Kenworth/model-T880/vin-1NKZXPTX7TJ193877/,https://d8lxo54bt1xl7.cloudfront.net/prd/193877/068Ux00000SEjoMIAT,Kenworth,T880,2026,TRUCK,MI,94,7740 Center Point 70 Blvd.,Dayton,OH,45424,United States
193895,2026 Kenworth W900,"2026 Kenworth W900 Heavy Haul Day Cab, X15, 565hp, 18 Speed Manual",AVAILABLE,USED,239711.00 USD,https://www.palmertrucks.com/truck-details/category-Day-Cab/make-Kenworth/model-W900/vin-1XKWP4TX8TR193895/,https://d8lxo54bt1xl7.cloudfront.net/prd/193895/068Ux00000Senl4IAB,Kenworth,W900,2026,TRUCK,MI,134,4330 Poplar Level Rd,Louisville,KY,40213,United States
193928,2026 Kenworth T680,"2026 Kenworth T680, 76"" High Roof, MX13, 12 Speed AMT, Double Bunk, Fridge",AVAILABLE,USED,185075.00 USD,https://www.palmertrucks.com/truck-details/category-Sleeper/make-Kenworth/model-T680/vin-3WKYDP9X1TF193928/,https://d8lxo54bt1xl7.cloudfront.net/prd/193928/068Ux00000Tekl1IAB,Kenworth,T680,2026,TRUCK,MI,2177,7740 Center Point 70 Blvd.,Dayton,OH,45424,United States
193929,2026 Kenworth T680,"2026 Kenworth T680, 76"" High-Roof, MX13, 12 Speed AMT, Double Bunk, Fridge",AVAILABLE,USED,183750.00 USD,https://www.palmertrucks.com/truck-details/category-Sleeper/make-Kenworth/model-T680/vin-3WKYDP9X3TF193929/,https://d8lxo54bt1xl7.cloudfront.net/prd/193929/068Ux00000TzlcRIAR,Kenworth,T680,2026,TRUCK,MI,2233,7740 Center Point 70 Blvd.,Dayton,OH,45424,United States
193710,2026 Kenworth W900,"2026 Kenworth W900 72"" ACA, X15, 525hp, 13 Speed Manual",AVAILABLE,USED,219900.00 USD,https://www.palmertrucks.com/truck-details/category-Sleeper/make-Kenworth/model-W900/vin-1XKWD49X3TR193710/,https://d8lxo54bt1xl7.cloudfront.net/prd/193710/068Ux00000SyUUZIA3,Kenworth,W900,2026,TRUCK,MI,2354,1010 Outer Belt W.,Effingham,IL,62401,United States
193882,2026 Kenworth T680,"2026 Kenworth T680 Day Cab, X15, 500hp, 12 Speed AMT",AVAILABLE,USED,169999.00 USD,https://www.palmertrucks.com/truck-details/category-Day-Cab/make-Kenworth/model-T680/vin-1XKYD49X0TJ193882/,https://d8lxo54bt1xl7.cloudfront.net/prd/193882/068Ux00000R6ZbUIAV,Kenworth,T680,2026,TRUCK,MI,281,4330 Poplar Level Rd,Louisville,KY,40213,United States
193883,2026 Kenworth T680,"2026 Kenworth T680, Day Cab, X15, 500hp, 12 Speed AMT",AVAILABLE,USED,169999.00 USD,https://www.palmertrucks.com/truck-details/category-Day-Cab/make-Kenworth/model-T680/vin-1XKYD49X2TJ193883/,https://d8lxo54bt1xl7.cloudfront.net/prd/193883/068Ux00000RSLJqIAP,Kenworth,T680,2026,TRUCK,MI,281,4330 Poplar Level Rd,Louisville,KY,40213,United States
193884,2026 Kenworth T680,"2026 Kenworth T680 Day Cab, X15 500hp, 12 Speed AMT",AVAILABLE,USED,169999.00 USD,https://www.palmertrucks.com/truck-details/category-Day-Cab/make-Kenworth/model-T680/vin-1XKYD49X4TJ193884/,https://d8lxo54bt1xl7.cloudfront.net/prd/193884/068Ux00000RSMFtIAP,Kenworth,T680,2026,TRUCK,MI,239,4330 Poplar Level Rd,Louisville,KY,40213,United States
193709,2026 Kenworth T680,"2026 Kenworth T680 Day Cab, X15, 450hp 12 Speed AMT",AVAILABLE,USED,167850.00 USD,https://www.palmertrucks.com/truck-details/category-Day-Cab/make-Kenworth/model-T680/vin-1XKYD49X8TJ193709/,https://d8lxo54bt1xl7.cloudfront.net/prd/193709/068Ux00000SGpcoIAD,Kenworth,T680,2026,TRUCK,MI,407,1010 Outer Belt W.,Effingham,IL,62401,United States
193706,2026 Kenworth T880,"2026 Kenworth T880 Day Cab, MX13, 455hp, 12 Speed AMT",AVAILABLE,USED,164450.00 USD,https://www.palmertrucks.com/truck-details/category-Day-Cab/make-Kenworth/model-T880/vin-3WKZDP9XXTF193706/,https://d8lxo54bt1xl7.cloudfront.net/prd/193706/068Ux00000Spg8NIAR,Kenworth,T880,2026,TRUCK,MI,37,1010 Outer Belt W.,Effingham,IL,62401,United States
193707,2026 Kenworth T680,"2026 Kenworth T680, Day Cab, MX13, 455hp, 12 Speed AMT",AVAILABLE,USED,162989.00 USD,https://www.palmertrucks.com/truck-details/category-Day-Cab/make-Kenworth/model-T680/vin-3WKYDP9X7TF193707/,https://d8lxo54bt1xl7.cloudfront.net/prd/193707/068Ux00000TMybIIAT,Kenworth,T680,2026,TRUCK,MI,2214,1010 Outer Belt W.,Effingham,IL,62401,United States
194288,2026 Kenworth T280,"2026 Kenworth T280, Cab & Chassis for 26' Box Truck, PX-7, Allison 3000RDS",AVAILABLE,USED,144040.00 USD,https://www.palmertrucks.com/truck-details/category-Cab-&-Chassis/make-Kenworth/model-T280/vin-2NK3HM6X7TM194288/,https://d8lxo54bt1xl7.cloudfront.net/prd/194288/068Ux00000Pm7aLIAR,Kenworth,T280,2026,TRUCK,MI,12,65 Partnership Way,Cincinnati,OH,45241,United States
194118,2026 Kenworth T380,"2026 Kenworth T380, PX9, Allison 3500RDS, Medium Duty, 108"" CA great for a 12' Body!",AVAILABLE,USED,125250.00 USD,https://www.palmertrucks.com/truck-details/category-Cab-&-Chassis/make-Kenworth/model-T380/vin-2NK4HJ7X2TM194118/,https://d8lxo54bt1xl7.cloudfront.net/prd/194118/068Ux00000NC5WbIAL,Kenworth,T380,2026,TRUCK,MI,10,65 Partnership Way,Cincinnati,OH,45241,United States
194209,2026 Kenworth T280,"2026 Kenworth T280, PX7, Allison 2500RDS, 6 Spd, Non-CDL, 144"" CA.  Century 12 Series LCG rollback, 21ft.",AVAILABLE,USED,167000.00 USD,https://www.palmertrucks.com/truck-details/category-Cab-&-Chassis/make-Kenworth/model-T280/vin-2NK3HM6X7TM194209/,https://d8lxo54bt1xl7.cloudfront.net/prd/194209/068Ux00000UtoMMIAZ,Kenworth,T280,2026,TRUCK,MI,1001,65 Partnership Way,Cincinnati,OH,45241,United States
194046,2026 Kenworth T280,"2026 Kenworth T280, PX-7, TX-8, Cab & Chassis for 26' Van Body",AVAILABLE,USED,98615.00 USD,https://www.palmertrucks.com/truck-details/category-Cab-&-Chassis/make-Kenworth/model-T280/vin-2NK3HM6X5TM194046/,https://d8lxo54bt1xl7.cloudfront.net/prd/194046/068Ux00000SEQ4BIAX,Kenworth,T280,2026,TRUCK,MI,38,7740 Center Point 70 Blvd.,Dayton,OH,45424,United States
194220,2026 Kenworth T280,"2026 Kenworth T280, PX-7, TX-8, 26' Van Body from US Truck Body",AVAILABLE,USED,129750.00 USD,https://www.palmertrucks.com/truck-details/category-Cab-&-Chassis/make-Kenworth/model-T280/vin-2NK3HM6X6TM194220/,https://d8lxo54bt1xl7.cloudfront.net/prd/194220/068Ux00000QcGGDIA3,Kenworth,T280,2026,TRUCK,MI,1188,4330 Poplar Level Rd,Louisville,KY,40213,United States
194285,2026 Kenworth T280,"2026 Kenworth T280, PX-7, Allison 3000RDS, 202"" CA, Cab & Chassis for 26' Van Body",AVAILABLE,USED,109150.00 USD,https://www.palmertrucks.com/truck-details/category-Cab-&-Chassis/make-Kenworth/model-T280/vin-2NK3HM6X1TM194285/,https://d8lxo54bt1xl7.cloudfront.net/prd/194285/068Ux00000OOY0cIAH,Kenworth,T280,2026,TRUCK,MI,11,65 Partnership Way,Cincinnati,OH,45241,United States
194286,2026 Kenworth T280,"2026 Kenworth T280, Cab & Chassis for 26' Van Body, PX-7, Allison 3000RDS.",AVAILABLE,USED,144040.00 USD,https://www.palmertrucks.com/truck-details/category-Cab-&-Chassis/make-Kenworth/model-T280/vin-2NK3HM6X3TM194286/,https://d8lxo54bt1xl7.cloudfront.net/prd/194286/068Ux00000UNj4wIAD,Kenworth,T280,2026,TRUCK,MI,14,65 Partnership Way,Cincinnati,OH,45241,United States
194287,2026 Kenworth T280,"2026 Kenworth T280, Cab & Chassis for 26' Box Truck, PX7, 325hp, Allison 3000RDS",AVAILABLE,USED,109150.00 USD,https://www.palmertrucks.com/truck-details/category-Cab-&-Chassis/make-Kenworth/model-T280/vin-2NK3HM6X5TM194287/,https://d8lxo54bt1xl7.cloudfront.net/prd/194287/068Ux00000OSdwiIAD,Kenworth,T280,2026,TRUCK,MI,9,65 Partnership Way,Cincinnati,OH,45241,United States
194289,2026 Kenworth T280,"2026 Kenworth T280, Cab & Chassis for 26' Box Truck, PX-7, Allison 3000RDS",AVAILABLE,NEW,109150.00 USD,https://www.palmertrucks.com/truck-details/category-Cab-&-Chassis/make-Kenworth/model-T280/vin-2NK3HM6X9TM194289/,https://d8lxo54bt1xl7.cloudfront.net/prd/194289/068Ux00000QLg2GIAT,Kenworth,T280,2026,TRUCK,MI,0,65 Partnership Way,Cincinnati,OH,45241,United States
194290,2026 Kenworth T280,"2026 Kenworth T280, 26' Van with lift Gate, PX-7, Allison Auto",AVAILABLE,USED,144040.00 USD,https://www.palmertrucks.com/truck-details/category-Cab-&-Chassis/make-Kenworth/model-T280/vin-2NK3HM6X5TM194290/,https://d8lxo54bt1xl7.cloudfront.net/prd/194290/068Ux00000TckdrIAB,Kenworth,T280,2026,TRUCK,MI,12,65 Partnership Way,Cincinnati,OH,45241,United States
194291,2026 Kenworth T280,"2026 Kenworth T280 Cab & Chassis for 26' Van Body, PX7, Allison Automatic",AVAILABLE,NEW,109150.00 USD,https://www.palmertrucks.com/truck-details/category-Cab-&-Chassis/make-Kenworth/model-T280/vin-2NK3HM6X7TM194291/,https://d8lxo54bt1xl7.cloudfront.net/prd/194291/068Ux00000UNyOnIAL,Kenworth,T280,2026,TRUCK,MI,0,65 Partnership Way,Cincinnati,OH,45241,United States
194293,2026 Kenworth T280,"2026 Kenworth T280 Cab & Chassis, PX-7, 325hp, Allison Auto, 10k FA, 16k RA, 202.5"" CA",AVAILABLE,NEW,109500.00 USD,https://www.palmertrucks.com/truck-details/category-Cab-&-Chassis/make-Kenworth/model-T280/vin-2NK3HM6X0TM194293/,https://d8lxo54bt1xl7.cloudfront.net/prd/194293/068Ux00000Tch9nIAB,Kenworth,T280,2026,TRUCK,MI,0,65 Partnership Way,Cincinnati,OH,45241,United States
194295,2026 Kenworth T280,"2026 Kenworth T280 Cab & Chassis, PX-7, 325hp, Allison Auto, 10k FA, 16k RA, 202.5"" CA",AVAILABLE,NEW,109500.00 USD,https://www.palmertrucks.com/truck-details/category-Cab-&-Chassis/make-Kenworth/model-T280/vin-2NK3HM6X4TM194295/,https://d8lxo54bt1xl7.cloudfront.net/prd/194295/068Ux00000UNud3IAD,Kenworth,T280,2026,TRUCK,MI,0,65 Partnership Way,Cincinnati,OH,45241,United States
194296,2026 Kenworth T280,"2026 Kenworth T280 Cab & Chassis, PX-7, 325hp, Allison Auto, 10k FA, 16k RA, 202.5"" CA",AVAILABLE,NEW,109500.00 USD,https://www.palmertrucks.com/truck-details/category-Cab-&-Chassis/make-Kenworth/model-T280/vin-194296/,https://d8lxo54bt1xl7.cloudfront.net/prd/194296/068Ux00000TcmqzIAB,Kenworth,T280,2026,TRUCK,MI,0,65 Partnership Way,Cincinnati,OH,45241,United States
194314,2026 Kenworth T280,"2026 Kenworth T280 Dump, PX7, Allison 2100RDS
12' Steel Dump Bed",AVAILABLE,USED,133512.00 USD,https://www.palmertrucks.com/truck-details/category-Cab-&-Chassis/make-Kenworth/model-T280/vin-2NK3HM6X4TM194314/,https://d8lxo54bt1xl7.cloudfront.net/prd/194314/068Ux00000PsqzUIAR,Kenworth,T280,2026,TRUCK,MI,1055,3535 Coliseum Blvd W,Fort Wayne,IN,46808,United States
208798,2026 Kenworth T480,"2026 Kenworth T480, Cab & Chassis for Tri-Axle Dump, PX9 370hp, Allison 3000RDS",AVAILABLE,NEW,205496.00 USD,https://www.palmertrucks.com/truck-details/category-Cab-&-Chassis/make-Kenworth/model-T480/vin-2NK5LJ0X5TM208798/,https://d8lxo54bt1xl7.cloudfront.net/prd/208798/068Ux00000QPhcHIAT,Kenworth,T480,2026,TRUCK,MI,0,3535 Coliseum Blvd W,Fort Wayne,IN,46808,United States
194264,2026 Kenworth T280,"2026 Kenworth T280, 24' Flatbed, PX-7, Allison 3000RDS",AVAILABLE,NEW,132670.00 USD,https://www.palmertrucks.com/truck-details/category-Cab-&-Chassis/make-Kenworth/model-T280/vin-2NK3HM6X4TM194264/,https://d8lxo54bt1xl7.cloudfront.net/prd/194264/068Ux00000QLSGwIAP,Kenworth,T280,2026,TRUCK,MI,0,3535 Coliseum Blvd W,Fort Wayne,IN,46808,United States
212501,2026 Kenworth T280,"2026 kenworth T280 Cab & Chassis for 12' Dump Chassis, PX7, Allison 2100RDS",AVAILABLE,USED,133512.00 USD,https://www.palmertrucks.com/truck-details/category-Cab-&-Chassis/make-Kenworth/model-T280/vin-2NK3HM6X7TM212501/,https://d8lxo54bt1xl7.cloudfront.net/prd/212501/068Ux00000S8VUqIAN,Kenworth,T280,2026,TRUCK,MI,28,3535 Coliseum Blvd W,Fort Wayne,IN,46808,United States
194266,2026 Kenworth T280,"2026 Kenworth T280, Cab & Chassis ideal for 26' Box, PX7, 325hp, Allison, 10k FA, 16k RA, 202"" Cab-to-Axle",AVAILABLE,NEW,111569.00 USD,https://www.palmertrucks.com/truck-details/category-Cab-&-Chassis/make-Kenworth/model-T280/vin-2NK3HM6X8TM194266/,https://d8lxo54bt1xl7.cloudfront.net/prd/194266/068Ux00000UDES7IAP,Kenworth,T280,2026,TRUCK,MI,0,3535 Coliseum Blvd W,Fort Wayne,IN,46808,United States
194267,2026 Kenworth T280,"2026 Kenworth T280, Cab & Chassis ideal for 26' Box, PX7, 325hp, Allison, 10k FA, 16k RA, 202"" Cab-to-Axle",AVAILABLE,USED,111569.00 USD,https://www.palmertrucks.com/truck-details/category-Cab-&-Chassis/make-Kenworth/model-T280/vin-2NK3HM6XXTM194267/,https://d8lxo54bt1xl7.cloudfront.net/prd/194267/068Ux00000UD6MfIAL,Kenworth,T280,2026,TRUCK,MI,13,3535 Coliseum Blvd W,Fort Wayne,IN,46808,United States
194328,2026 Kenworth T280,"2026 Kenworth T280, 26' US Truck Bodies Box Truck w/ Maxon Lift Gate PX-7, Allison Auto",AVAILABLE,USED,136350.00 USD,https://www.palmertrucks.com/truck-details/category-Cab-&-Chassis/make-Kenworth/model-T280/vin-2NK3HM6X4TM194328/,https://d8lxo54bt1xl7.cloudfront.net/prd/194328/068Ux00000Uy6XXIAZ,Kenworth,T280,2026,TRUCK,MI,623,1010 Outer Belt W.,Effingham,IL,62401,United States
193735,2026 Kenworth W900,"2026 Kenworth W900L, Ext. Day Cab, X15, 565hp, 18 Speed Manual, Dual Exhaust, Diamond Interior, Full Gauges",AVAILABLE,USED,207500.00 USD,https://www.palmertrucks.com/truck-details/category-Day-Cab/make-Kenworth/model-W900/vin-1XKWD49X8TR193735/,https://d8lxo54bt1xl7.cloudfront.net/prd/193735/068Ux00000OLa1BIAT,Kenworth,W900,2026,TRUCK,MI,2372,65 Partnership Way,Cincinnati,OH,45241,United States
193734,2026 Kenworth W990,"2026 Kenworth W990 Heavy Haul Day Cab, X15, 605hp, 18 Speed AMT, 20K FA, 46K RA, 20K L/A, Dual Exhaust",AVAILABLE,USED,234900.00 USD,https://www.palmertrucks.com/truck-details/category-Day-Cab/make-Kenworth/model-W990/vin-1XK1P4TX5TJ193734/,https://d8lxo54bt1xl7.cloudfront.net/prd/193734/068Ux00000SrFLsIAN,Kenworth,W990,2026,TRUCK,MI,108,65 Partnership Way,Cincinnati,OH,45241,United States
193612,2026 Kenworth T680,"2026 Kenworth T680, 76"" High-Roof, MX13, 12 Speed AMT",AVAILABLE,USED,181900.00 USD,https://www.palmertrucks.com/truck-details/category-Sleeper/make-Kenworth/model-T680/vin-1XKYDP9X2TJ193612/,https://d8lxo54bt1xl7.cloudfront.net/prd/193612/068Ux00000LmM0aIAF,Kenworth,T680,2026,TRUCK,MI,211,9704 E. 30th St.,Indianapolis,IN,46229,United States
193613,2026 Kenworth T680,"2026 Kenworth T680, 76"" High-Roof, MX13, 12 Speed AMT",AVAILABLE,USED,181900.00 USD,https://www.palmertrucks.com/truck-details/category-Sleeper/make-Kenworth/model-T680/vin-1XKYDP9X4TJ193613/,https://d8lxo54bt1xl7.cloudfront.net/prd/193613/068Ux00000LmN1UIAV,Kenworth,T680,2026,TRUCK,MI,251,9704 E. 30th St.,Indianapolis,IN,46229,United States
193614,2026 Kenworth T680,"2026 Kenworth T680, 76"" High-Roof, MX13, 12 Speed AMT",AVAILABLE,USED,181900.00 USD,https://www.palmertrucks.com/truck-details/category-Sleeper/make-Kenworth/model-T680/vin-1XKYDP9X6TJ193614/,https://d8lxo54bt1xl7.cloudfront.net/prd/193614/068Ux00000PSZfbIAH,Kenworth,T680,2026,TRUCK,MI,261,9704 E. 30th St.,Indianapolis,IN,46229,United States
193615,2026 Kenworth T680,"2026 Kenworth T680, 76"" High-Roof, MX13, 12 Speed AMT",AVAILABLE,USED,181900.00 USD,https://www.palmertrucks.com/truck-details/category-Sleeper/make-Kenworth/model-T680/vin-1XKYDP9X8TJ193615/,https://d8lxo54bt1xl7.cloudfront.net/prd/193615/068Ux00000LmDdFIAV,Kenworth,T680,2026,TRUCK,MI,202,9704 E. 30th St.,Indianapolis,IN,46229,United States
193616,2026 Kenworth T680,"2026 Kenworth T680, 76"" High-Roof, MX13, 12 Speed AMT",AVAILABLE,USED,181900.00 USD,https://www.palmertrucks.com/truck-details/category-Sleeper/make-Kenworth/model-T680/vin-1XKYDP9XXTJ193616/,https://d8lxo54bt1xl7.cloudfront.net/prd/193616/068Ux00000LsmYMIAZ,Kenworth,T680,2026,TRUCK,MI,266,9704 E. 30th St.,Indianapolis,IN,46229,United States
193617,2026 Kenworth T680,"2026 Kenworth T680, 76"" High-Roof, MX13, 12 Speed AMT",AVAILABLE,USED,181900.00 USD,https://www.palmertrucks.com/truck-details/category-Sleeper/make-Kenworth/model-T680/vin-1XKYDP9X1TJ193617/,https://d8lxo54bt1xl7.cloudfront.net/prd/193617/068Ux00000LmVOrIAN,Kenworth,T680,2026,TRUCK,MI,212,9704 E. 30th St.,Indianapolis,IN,46229,United States
193618,2026 Kenworth T680,"2026 Kenworth T680, 76"" High-Roof, MX13, 12 Speed AMT",AVAILABLE,USED,181900.00 USD,https://www.palmertrucks.com/truck-details/category-Sleeper/make-Kenworth/model-T680/vin-1XKYDP9X3TJ193618/,https://d8lxo54bt1xl7.cloudfront.net/prd/193618/068Ux00000LsemDIAR,Kenworth,T680,2026,TRUCK,MI,210,9704 E. 30th St.,Indianapolis,IN,46229,United States
193619,2026 Kenworth T680,"2026 Kenworth T680, 76"" High-Roof, MX13, 12 Speed AMT",AVAILABLE,USED,186900.00 USD,https://www.palmertrucks.com/truck-details/category-Sleeper/make-Kenworth/model-T680/vin-1XKYDP9X5TJ193619/,https://d8lxo54bt1xl7.cloudfront.net/prd/193619/068Ux00000Li3sdIAB,Kenworth,T680,2026,TRUCK,MI,199,9704 E. 30th St.,Indianapolis,IN,46229,United States
193620,2026 Kenworth T680,"2026 Kenworth T680, 76"" High-Roof, MX13, 12 Speed AMT",AVAILABLE,USED,186900.00 USD,https://www.palmertrucks.com/truck-details/category-Sleeper/make-Kenworth/model-T680/vin-1XKYDP9X1TJ193620/,https://d8lxo54bt1xl7.cloudfront.net/prd/193620/068Ux00000MG3uyIAD,Kenworth,T680,2026,TRUCK,MI,197,9704 E. 30th St.,Indianapolis,IN,46229,United States
194330,2026 Kenworth T280,"2026 Kenworth T280, Cab & Chassis for 26' Box Truck, PX7, Allison 3000RDS",AVAILABLE,USED,107900.00 USD,https://www.palmertrucks.com/truck-details/category-Cab-&-Chassis/make-Kenworth/model-T280/vin-2NK3HM6X2TM194330/,https://d8lxo54bt1xl7.cloudfront.net/prd/194330/068Ux00000QbAfnIAF,Kenworth,T280,2026,TRUCK,MI,271,1040 E. Mount Pleasant Rd.,Evansville,IN,47725,United States
